a,0.12467646598815918,0.9452205300331116,5.111807581670291e-07,0.232608824968338,0.894882082939148,-0.015577929094433784,0.3232772946357727,0.788933277130127,-0.025456931442022324,0.4002043306827545,0.7179893255233765,-0.04065317288041115,0.47024405002593994,0.6649748682975769,-0.05716163292527199,0.29576340317726135,0.6041085720062256,0.005424602888524532,0.351955771446228,0.5075149536132812,-0.026921933516860008,0.40112921595573425,0.4840114414691925,-0.05777759850025177,0.447507381439209,0.4725834131240845,-0.07966143637895584,0.25489604473114014,0.5806404948234558,-0.011133781634271145,0.3123173117637634,0.46573659777641296,-0.0441400483250618,0.37037646770477295,0.4535132646560669,-0.07142569124698639,0.4249444007873535,0.4626201391220093,-0.08902290463447571,0.20482118427753448,0.5822736620903015,-0.034212756901979446,0.25424131751060486,0.45334213972091675,-0.06968939304351807,0.312766432762146,0.43359264731407166,-0.08890707790851593,0.36924660205841064,0.4416453242301941,-0.09906426817178726,0.1465218961238861,0.6053043007850647,-0.059989526867866516,0.1766219437122345,0.4878464341163635,-0.09368572384119034,0.22788330912590027,0.4585132598876953,-0.10799521952867508,0.283258855342865,0.4633164703845978,-0.11489687860012054

a,0.11501137912273407,0.9444881081581116,5.278727144286677e-07,0.23082885146141052,0.8908511400222778,-0.006347928196191788,0.3170342445373535,0.7866479158401489,-0.012250964529812336,0.3945809602737427,0.7183284163475037,-0.02650320716202259,0.4652102291584015,0.6703154444694519,-0.04297439381480217,0.28807708621025085,0.604640543460846,0.018095295876264572,0.3464546799659729,0.5103492140769958,-0.012437309138476849,0.3968086242675781,0.4868631958961487,-0.042970117181539536,0.4431813955307007,0.4748448431491852,-0.06599541753530502,0.24633334577083588,0.5803236961364746,-0.004687921609729528,0.30417710542678833,0.4663727283477783,-0.04026750102639198,0.36409005522727966,0.45055606961250305,-0.07274137437343597,0.4174201488494873,0.45870286226272583,-0.09436032921075821,0.19498103857040405,0.581644594669342,-0.03378971666097641,0.24462276697158813,0.45348960161209106,-0.07396373897790909,0.30534839630126953,0.4338371157646179,-0.10098651796579361,0.3609791696071625,0.44222593307495117,-0.11637362092733383,0.136048823595047,0.6044206023216248,-0.06450994312763214,0.16713133454322815,0.49017536640167236,-0.10539234429597855,0.22077995538711548,0.4618871212005615,-0.1276334822177887,0.278165340423584,0.4670751690864563,-0.1402629166841507

a,0.10910993814468384,0.9433220624923706,5.087725298835721e-07,0.22633308172225952,0.8928505778312683,-0.002942577237263322,0.31278666853904724,0.7887406349182129,-0.0070083909668028355,0.389573872089386,0.7204964756965637,-0.020553112030029297,0.4580426812171936,0.6714896559715271,-0.03664812818169594,0.28412187099456787,0.6038508415222168,0.022673165425658226,0.3441842198371887,0.5084284543991089,-0.00687386142089963,0.3951927423477173,0.4871986508369446,-0.03724518418312073,0.4411519765853882,0.47882556915283203,-0.06067212298512459,0.24129143357276917,0.5788196325302124,-0.0022982878144830465,0.30082449316978455,0.46425825357437134,-0.03910131752490997,0.3622359037399292,0.4508017897605896,-0.07433073967695236,0.41478508710861206,0.4628605246543884,-0.09771652519702911,0.1890927255153656,0.5795108675956726,-0.03333475440740585,0.23898473381996155,0.452144980430603,-0.07418888807296753,0.30150413513183594,0.4341786801815033,-0.10416826605796814,0.35725921392440796,0.44448691606521606,-0.12168698757886887,0.1300124228000641,0.602750301361084,-0.06564195454120636,0.15930390357971191,0.490372896194458,-0.1073751449584961,0.2134876549243927,0.46019941568374634,-0.13226594030857086,0.27227407693862915,0.46277859807014465,-0.14718468487262726

a,0.10732178390026093,0.9435421228408813,4.740878125630843e-07,0.22400331497192383,0.8950995802879333,-0.001402638852596283,0.31077340245246887,0.7886094450950623,-0.005901490803807974,0.3871535062789917,0.7209439277648926,-0.020669791847467422,0.4551786184310913,0.6707825064659119,-0.03887324407696724,0.2818169891834259,0.6033170223236084,0.019219497218728065,0.3416547179222107,0.506151556968689,-0.011305755004286766,0.3919118046760559,0.48444876074790955,-0.04270857572555542,0.4377419948577881,0.47558194398880005,-0.06757964193820953,0.2373938113451004,0.5793270468711853,-0.008709185756742954,0.2965134084224701,0.4599383473396301,-0.04905858635902405,0.3586357533931732,0.4494480788707733,-0.08886835724115372,0.4116378426551819,0.4648273289203644,-0.11556921154260635,0.18417325615882874,0.5809733867645264,-0.042046692222356796,0.2332894206047058,0.4500022530555725,-0.08548985421657562,0.2989286780357361,0.43504631519317627,-0.12065260112285614,0.3568327724933624,0.4499237537384033,-0.1420414000749588,0.1256035566329956,0.6067699790000916,-0.07627271860837936,0.1551559865474701,0.49112212657928467,-0.12011716514825821,0.2106543928384781,0.4619527757167816,-0.14870654046535492,0.27006426453590393,0.4672279953956604,-0.1670086532831192

a,0.0999024510383606,0.9354808330535889,4.437369511833822e-07,0.22684821486473083,0.8876796364784241,0.010034922510385513,0.3099915385246277,0.7857434153556824,0.008390323258936405,0.3840516209602356,0.7224692702293396,-0.0076145087368786335,0.45291170477867126,0.6708611845970154,-0.028882712125778198,0.2788439989089966,0.6029508113861084,0.032513972371816635,0.3400942385196686,0.5064918398857117,0.002276895334944129,0.3911394476890564,0.4834401607513428,-0.03208121284842491,0.4379875659942627,0.47530966997146606,-0.06073514744639397,0.23355607688426971,0.58109050989151,-0.005683519411832094,0.29595422744750977,0.45817476511001587,-0.04937165230512619,0.35834959149360657,0.44721347093582153,-0.09909147024154663,0.41184329986572266,0.4639715850353241,-0.1343621015548706,0.18004733324050903,0.5806418061256409,-0.04892602935433388,0.23116159439086914,0.4506874978542328,-0.09577809274196625,0.29803723096847534,0.4351896643638611,-0.1424906849861145,0.3564535975456238,0.4532330632209778,-0.1735595166683197,0.12314452230930328,0.604194164276123,-0.09194846451282501,0.1553438901901245,0.49182766675949097,-0.1401352882385254,0.2112574279308319,0.46280595660209656,-0.17747491598129272,0.27029120922088623,0.46859800815582275,-0.2042812705039978

